Gene stable ID	Pfam ID	Pfam start	Pfam end
ENSG00000162618	PF00002	426	660
ENSG00000162618	PF01825	369	412
ENSG00000162618	PF07645	58	94
ENSG00000162618	PF16489	139	341
ENSG00000087269	PF04147	26	846
ENSG00000171720	PF00850	22	313
ENSG00000198814	PF02782	281	472
ENSG00000198814	PF00370	13	272
ENSG00000112273	PF00855	9	71
ENSG00000155249	PF13853	31	300
ENSG00000254636			
ENSG00000175202	PF04588	45	96
ENSG00000254647	PF00049	28	109
ENSG00000125864	PF00038	43	188
ENSG00000166033	PF17820	414	464
ENSG00000166033	PF13365	204	342
ENSG00000166033	PF07648	110	155
ENSG00000166033	PF00219	37	89
ENSG00000152217			
ENSG00000067334	PF08698	638	731
ENSG00000125834	PF00069	202	522
ENSG00000197279	PF00096	344	366
ENSG00000197279	PF00096	372	394
ENSG00000197279	PF00096	428	450
ENSG00000197279	PF00096	402	422
ENSG00000197279	PF00096	456	478
ENSG00000197279	PF02023	45	132
ENSG00000186654	PF08539	63	164
ENSG00000196812	PF02023	38	125
ENSG00000196812	PF00096	236	258
ENSG00000196812	PF00096	320	342
ENSG00000196812	PF00096	264	286
ENSG00000196812	PF00096	292	314
ENSG00000151846	PF00658	543	609
ENSG00000151846	PF00076	193	261
ENSG00000151846	PF00076	101	168
ENSG00000151846	PF00076	13	83
ENSG00000151846	PF00076	296	363
ENSG00000168283	PF13923	17	56
ENSG00000168283	PF16207	162	226
ENSG00000171855	PF00143	30	185
ENSG00000132000	PF13855	70	129
ENSG00000132000	PF13855	280	342
ENSG00000132000	PF13855	351	413
ENSG00000132000	PF13855	423	484
ENSG00000132000	PF13855	494	553
ENSG00000132000	PF13855	209	271
ENSG00000069424	PF00248	85	402
ENSG00000242114	PF10558	75	146
ENSG00000242114	PF10558	19	62
ENSG00000185652	PF00243	158	266
ENSG00000177047	PF00143	26	185
ENSG00000286022	PF00927	504	606
ENSG00000286022	PF00927	614	711
ENSG00000286022	PF01841	287	374
ENSG00000286022	PF00868	23	136
ENSG00000125780	PF00868	4	117
ENSG00000125780	PF00927	595	692
ENSG00000125780	PF00927	485	587
ENSG00000125780	PF01841	268	355
ENSG00000284779			
ENSG00000249590	PF10558	194	318
ENSG00000249590	PF00650	7	78
ENSG00000129965	PF00049	28	74
ENSG00000186564	PF00250	127	211
ENSG00000125337	PF00225	31	363
ENSG00000165379	PF13306	64	195
ENSG00000165379	PF07679	288	374
ENSG00000233927	PF01200	7	68
ENSG00000099995	PF01805	50	101
ENSG00000099995	PF01805	164	215
ENSG00000099995	PF12230	233	472
ENSG00000099995	PF00240	722	788
ENSG00000197253	PF00089	38	274
ENSG00000165566	PF09422	99	589
ENSG00000161888			
ENSG00000148153	PF15925	18	101
ENSG00000167244	PF08365	168	222
ENSG00000167244	PF00049	115	140
ENSG00000167244	PF00049	87	114
ENSG00000132017	PF14939	50	259
ENSG00000186994	PF12796	677	758
ENSG00000186994	PF12796	617	667
ENSG00000186994	PF12075	33	74
ENSG00000042062	PF15903	23	367
ENSG00000134627	PF02171	546	838
ENSG00000134627	PF02170	275	405
ENSG00000131504	PF06371	86	268
ENSG00000131504	PF06345	1197	1211
ENSG00000131504	PF02181	770	1145
ENSG00000131504	PF06346	616	689
ENSG00000131504	PF06346	655	764
ENSG00000131504	PF06367	275	464
ENSG00000242802	PF14764	320	437
ENSG00000215041	PF07177	1134	1293
ENSG00000215041	PF07177	45	205
ENSG00000215041	PF07177	320	482
ENSG00000215041	PF07177	916	1085
ENSG00000215041	PF07177	523	685
ENSG00000215041	PF07177	719	882
ENSG00000105991	PF00046	233	286
ENSG00000130164	PF00057	276	313
ENSG00000130164	PF00057	235	270
ENSG00000130164	PF00057	196	231
ENSG00000130164	PF00057	147	184
ENSG00000130164	PF00057	67	104
ENSG00000130164	PF00057	107	143
ENSG00000130164	PF00057	26	63
ENSG00000130164	PF14670	673	711
ENSG00000130164	PF14670	318	348
ENSG00000130164	PF07645	354	392
ENSG00000130164	PF00058	573	614
ENSG00000130164	PF00058	487	526
ENSG00000130164	PF00058	616	656
ENSG00000130164	PF00058	439	483
ENSG00000130164	PF00058	529	569
ENSG00000152779	PF07690	56	353
ENSG00000128394	PF18782	10	188
ENSG00000128394	PF18782	194	372
ENSG00000119715	PF00104	241	415
ENSG00000119715	PF00105	102	170
ENSG00000113119			
ENSG00000254999			
ENSG00000107679	PF00169	10	112
ENSG00000107679	PF00169	192	287
ENSG00000188573	PF01269	100	326
ENSG00000169488	PF13853	55	325
ENSG00000099999	PF13639	324	366
ENSG00000113163	PF01852	542	746
ENSG00000113163	PF00169	152	243
ENSG00000196557	PF00520	1293	1565
ENSG00000196557	PF00520	1617	1869
ENSG00000196557	PF00520	99	429
ENSG00000196557	PF00520	793	1020
ENSG00000267855	PF07347	5	100
ENSG00000269897	PF16207	305	369
ENSG00000269897	PF13923	160	199
ENSG00000269113	PF01963	41	350
ENSG00000137080	PF00143	26	185
ENSG00000026950	PF00622	394	498
ENSG00000026950	PF13765	342	390
ENSG00000026950	PF07686	38	143
ENSG00000023909	PF00248	74	211
ENSG00000119457	PF07690	84	419
ENSG00000153922	PF00385	389	443
ENSG00000153922	PF00385	310	354
ENSG00000153922	PF00176	495	764
ENSG00000153922	PF18375	1124	1210
ENSG00000153922	PF00271	792	902
ENSG00000153922	PF13907	1410	1499
ENSG00000179085	PF08285	31	120
ENSG00000248405	PF08539	40	140
ENSG00000248405	PF13716	310	375
ENSG00000248405	PF00620	420	566
ENSG00000169484	PF13853	33	302
ENSG00000196371	PF17039	187	331
ENSG00000196371	PF00852	353	528
ENSG00000148158	PF00787	95	204
ENSG00000166025	PF12240	605	810
ENSG00000236637	PF00143	26	185
ENSG00000167775	PF00057	131	167
ENSG00000167775	PF00057	53	89
ENSG00000176253	PF13853	31	303
ENSG00000100003	PF00650	79	244
ENSG00000164185	PF13913	164	188
ENSG00000164185	PF13913	283	307
ENSG00000164185	PF13913	96	116
ENSG00000164185	PF13913	221	243
ENSG00000104722	PF00038	100	411
ENSG00000104722	PF04732	10	99
ENSG00000250803	PF13913	9	29
ENSG00000250803	PF13913	79	103
ENSG00000228083	PF00143	26	185
ENSG00000134086	PF17211	149	204
ENSG00000134086	PF01847	63	143
ENSG00000011590	PF12874	428	450
ENSG00000011590	PF00096	373	395
ENSG00000011590	PF00651	24	109
ENSG00000186803	PF00143	26	185
ENSG00000147885	PF00143	26	183
ENSG00000112041	PF01167	298	536
ENSG00000234829	PF00143	26	183
ENSG00000165943	PF14893	1	326
ENSG00000214042	PF00143	26	183
ENSG00000105197	PF03031	251	398
ENSG00000135175	PF13499	42	107
ENSG00000230031	PF14915	489	543
ENSG00000230031	PF12796	206	298
ENSG00000230031	PF12796	106	199
ENSG00000065609	PF07651	22	283
ENSG00000047617	PF04547	352	942
ENSG00000047617	PF16178	91	349
ENSG00000104043	PF16209	15	81
ENSG00000104043	PF16212	841	1095
ENSG00000104043	PF13246	473	569
ENSG00000149452	PF00083	118	502
ENSG00000152894	PF00102	937	1173
ENSG00000152894	PF00102	1233	1467
ENSG00000152894	PF00629	36	192
ENSG00000152894	PF00041	504	582
ENSG00000152894	PF00041	296	371
ENSG00000152894	PF07679	201	278
ENSG00000186891			
ENSG00000136267	PF00130	310	360
ENSG00000136267	PF00130	245	295
ENSG00000136267	PF00609	583	762
ENSG00000136267	PF00781	438	553
ENSG00000136267	PF13499	152	218
ENSG00000136267	PF14513	6	100
ENSG00000136267	PF14513	125	149
ENSG00000171236	PF13855	116	176
ENSG00000171236	PF13855	213	272
ENSG00000140199	PF00324	190	363
ENSG00000140199	PF00324	482	760
ENSG00000140199	PF03522	774	892
ENSG00000140199	PF03522	905	1150
ENSG00000111879	PF15665	54	264
ENSG00000148019	PF13516	257	276
ENSG00000148019	PF13516	147	166
ENSG00000214456	PF03036	17	367
ENSG00000257103	PF12701	6	79
ENSG00000257103	PF09532	290	399
ENSG00000181016	PF15145	1	130
ENSG00000059145	PF18384	25	64
ENSG00000059145	PF13920	690	728
ENSG00000059145	PF00642	286	311
ENSG00000176798	PF13853	33	309
ENSG00000099875	PF00069	87	368
ENSG00000070269	PF11028	52	208
ENSG00000006652	PF04836	392	445
ENSG00000006652	PF05004	42	347
ENSG00000164715	PF07714	138	406
ENSG00000128294	PF13469	69	262
ENSG00000171311	PF14382	8	41
ENSG00000171311	PF10447	95	135
ENSG00000145982	PF03147	358	450
ENSG00000145982	PF01409	242	343
ENSG00000145982	PF01409	76	198
ENSG00000171681	PF16794	1168	1268
ENSG00000171681	PF16788	573	785
ENSG00000244067	PF14497	101	199
ENSG00000244067	PF02798	6	76
ENSG00000180447	PF02351	166	240
ENSG00000177030	PF01342	200	272
ENSG00000177030	PF01753	504	540
ENSG00000162415			
ENSG00000137414	PF06271	244	403
ENSG00000105996	PF00046	144	200
ENSG00000090581	PF13015	64	173
ENSG00000125868	PF00241	27	151
ENSG00000132507	PF01287	83	136
ENSG00000184478	PF13853	35	312
ENSG00000249884	PF03357	47	216
ENSG00000188691	PF13853	34	310
ENSG00000153561	PF10607	154	296
ENSG00000153561	PF13445	336	375
ENSG00000186827	PF00020	128	166
ENSG00000186827	PF00020	31	64
ENSG00000186827	PF00020	67	107
ENSG00000183313	PF13853	51	328
ENSG00000140284	PF00501	60	487
ENSG00000140284	PF13193	499	572
ENSG00000205495	PF13853	33	311
ENSG00000177106	PF08416	51	181
ENSG00000177106	PF18016	621	682
ENSG00000177106	PF00018	500	543
ENSG00000139684	PF00756	23	274
ENSG00000239305	PF13639	620	663
ENSG00000143393	PF00454	572	766
ENSG00000139505	PF06602	107	446
ENSG00000152683	PF01545	113	295
ENSG00000187860			
ENSG00000283378	PF02210	212	340
ENSG00000283378	PF02210	398	492
ENSG00000283378	PF00754	46	174
ENSG00000113580	PF00104	554	737
ENSG00000113580	PF02155	26	401
ENSG00000113580	PF00105	420	488
ENSG00000115561	PF03357	18	187
ENSG00000124232	PF09270	207	359
ENSG00000124232	PF09271	69	206
ENSG00000064692	PF16700	559	603
ENSG00000064692	PF12796	379	453
ENSG00000064692	PF12796	468	534
ENSG00000218823	PF04926	367	433
ENSG00000218823	PF01909	90	175
ENSG00000218823	PF04928	22	364
ENSG00000132874	PF03253	581	875
ENSG00000132874	PF03253	119	413
ENSG00000134480	PF00134	65	158
ENSG00000134480	PF16899	162	260
ENSG00000166348	PF00443	32	349
ENSG00000157927	PF00788	62	164
ENSG00000157927	PF01843	635	741
ENSG00000157927	PF00595	977	1057
ENSG00000134070	PF00531	15	93
ENSG00000134070	PF00069	210	418
ENSG00000116176	PF00089	38	265
ENSG00000176787	PF13853	33	310
ENSG00000129460	PF04000	18	98
ENSG00000106004	PF00046	196	252
ENSG00000226479	PF10269	30	253
ENSG00000122592	PF00046	131	187
ENSG00000100122	PF00030	61	142
ENSG00000100122	PF00030	150	231
ENSG00000171314	PF00300	143	212
ENSG00000171314	PF00300	6	128
ENSG00000142687			
ENSG00000106006	PF00046	156	212
ENSG00000138660	PF15745	26	302
ENSG00000197576	PF00046	216	272
ENSG00000263353	PF00160	8	162
ENSG00000078808	PF13499	101	163
ENSG00000078808	PF13202	289	304
ENSG00000129226	PF01299	156	302
ENSG00000136866	PF01352	46	87
ENSG00000136866	PF00096	616	638
ENSG00000136866	PF00096	336	358
ENSG00000136866	PF00096	476	498
ENSG00000136866	PF00096	392	414
ENSG00000136866	PF00096	448	470
ENSG00000136866	PF00096	308	330
ENSG00000136866	PF00096	560	582
ENSG00000136866	PF00096	420	442
ENSG00000136866	PF00096	588	610
ENSG00000136866	PF00096	504	526
ENSG00000136866	PF00096	532	554
ENSG00000186146	PF13841	28	57
ENSG00000105997	PF00046	192	248
ENSG00000105997	PF13293	377	441
ENSG00000141469	PF03253	115	409
ENSG00000147873	PF00143	26	185
ENSG00000176246	PF13853	31	301
ENSG00000113360	PF00035	1261	1331
ENSG00000113360	PF00636	1144	1232
ENSG00000113360	PF14622	962	1070
ENSG00000112599	PF13499	93	169
ENSG00000112599	PF13202	61	78
ENSG00000174885	PF17779	442	497
ENSG00000174885	PF17776	501	636
ENSG00000174885	PF05729	197	365
ENSG00000174885	PF02758	22	94
ENSG00000198642	PF00651	40	146
ENSG00000198642	PF07707	154	255
ENSG00000198642	PF01344	537	577
ENSG00000198642	PF01344	437	479
ENSG00000198642	PF01344	336	386
ENSG00000198642	PF01344	389	433
ENSG00000198642	PF01344	483	531
ENSG00000124159	PF10393	579	618
ENSG00000124159	PF12662	237	258
ENSG00000124159	PF00092	386	558
ENSG00000124159	PF00092	34	205
ENSG00000124159	PF14670	260	295
ENSG00000111875	PF04729	1	154
ENSG00000129245	PF12235	364	491
ENSG00000129245	PF17904	133	217
ENSG00000129245	PF16096	503	577
ENSG00000129245	PF05641	72	127
ENSG00000129245	PF00013	295	362
ENSG00000129245	PF18336	14	62
ENSG00000142541	PF00572	16	123
ENSG00000183389	PF13853	86	362
ENSG00000101460	PF02991	20	124
ENSG00000111877	PF17207	117	245
ENSG00000111877	PF17855	522	604
ENSG00000111877	PF00493	304	508
ENSG00000160097	PF00041	35	117
ENSG00000160097	PF16066	150	192
ENSG00000180934	PF13853	38	315
ENSG00000102539	PF00001	233	355
ENSG00000102539	PF00001	55	180
ENSG00000137941	PF03133	90	382
ENSG00000177453	PF00069	74	325
ENSG00000107758	PF00149	93	293
ENSG00000135341	PF07714	37	283
ENSG00000050767	PF01391	251	305
ENSG00000050767	PF01391	199	256
ENSG00000050767	PF01391	321	375
ENSG00000050767	PF01391	120	172
ENSG00000050767	PF01391	412	470
ENSG00000050767	PF01391	463	520
ENSG00000050767	PF01391	342	396
ENSG00000176230	PF13853	62	332
ENSG00000124785	PF15056	57	141
ENSG00000048544	PF00338	80	173
ENSG00000130477	PF10540	1346	1511
ENSG00000130477	PF00168	6	91
ENSG00000130477	PF00168	677	785
ENSG00000130477	PF00168	1565	1674
ENSG00000130477	PF06292	994	1102
ENSG00000130477	PF00130	554	603
ENSG00000161956	PF02902	400	571
ENSG00000119121	PF18139	109	372
ENSG00000119121	PF16519	1170	1225
ENSG00000119121	PF00520	846	1077
ENSG00000119121	PF02816	1776	1972
ENSG00000137806	PF08547	125	298
ENSG00000111885	PF01532	202	639
ENSG00000070882	PF01237	527	870
ENSG00000070882	PF15409	56	143
ENSG00000143614	PF00320	420	453
ENSG00000143614	PF16563	159	200
ENSG00000184394	PF13853	33	304
ENSG00000130005			
ENSG00000143373	PF16622	1133	1159
ENSG00000143373	PF00096	993	1016
ENSG00000143373	PF00096	1201	1222
ENSG00000259571			
ENSG00000172005	PF01284	21	145
ENSG00000145715	PF00018	285	331
ENSG00000145715	PF00168	595	691
ENSG00000145715	PF00616	838	942
ENSG00000145715	PF00017	181	256
ENSG00000145715	PF00017	351	426
ENSG00000145715	PF00169	476	576
ENSG00000166948	PF01841	270	357
ENSG00000166948	PF00927	608	703
ENSG00000166948	PF00927	495	599
ENSG00000166948	PF00868	4	118
ENSG00000113594	PF17971	131	244
ENSG00000113594	PF00041	436	514
ENSG00000113594	PF18207	52	129
ENSG00000204616	PF00643	91	130
ENSG00000204616	PF15227	16	56
ENSG00000166159	PF01462	39	67
ENSG00000166159	PF13855	92	152
ENSG00000126705	PF15735	583	642
ENSG00000128276	PF15227	40	81
ENSG00000128276	PF11002	83	124
ENSG00000128276	PF00622	179	285
ENSG00000128276	PF13765	128	175
ENSG00000069122	PF01390	170	259
ENSG00000069122	PF01825	953	996
ENSG00000069122	PF13927	282	351
ENSG00000069122	PF00002	1012	1262
ENSG00000196832	PF13853	69	342
ENSG00000129255	PF04193	172	211
ENSG00000129255	PF04193	42	101
ENSG00000039600	PF00505	337	404
ENSG00000176022	PF01762	71	259
ENSG00000176219	PF13853	51	323
ENSG00000121905	PF13499	98	171
ENSG00000121905	PF00036	67	89
ENSG00000104723	PF04756	54	342
ENSG00000151062	PF13768	290	453
ENSG00000151062	PF08473	687	1098
ENSG00000151062	PF08399	148	264
ENSG00000184163			
ENSG00000164379	PF00250	119	204
ENSG00000120235	PF00143	27	186
ENSG00000121900	PF12304	18	198
ENSG00000108039	PF00557	371	585
ENSG00000108039	PF01321	55	193
ENSG00000108039	PF16188	600	662
ENSG00000108039	PF16189	200	369
ENSG00000233816	PF00143	27	186
ENSG00000198837	PF02141	315	497
ENSG00000198837	PF03456	214	278
ENSG00000198837	PF03455	605	652
ENSG00000188379	PF00143	26	184
ENSG00000168040	PF00531	101	179
ENSG00000168040	PF01335	4	83
ENSG00000176974	PF00464	26	425
ENSG00000108256	PF15293	89	688
ENSG00000152804	PF00046	142	194
ENSG00000120242	PF00143	26	185
ENSG00000139496	PF15967	4	599
ENSG00000177042	PF09799	32	138
ENSG00000074800	PF00113	143	430
ENSG00000074800	PF03952	3	134
ENSG00000153485	PF15190	40	167
ENSG00000155833	PF15241	9	113
ENSG00000105058	PF08555	3	75
ENSG00000012963	PF02207	46	112
ENSG00000156876	PF16531	45	140
ENSG00000156876	PF18594	146	171
ENSG00000137486	PF00339	19	174
ENSG00000137486	PF02752	194	355
ENSG00000124496	PF01448	801	855
ENSG00000124496	PF13912	514	534
ENSG00000124496	PF13912	1106	1131
ENSG00000124496	PF13912	1040	1055
ENSG00000077009	PF13238	5	146
ENSG00000109670	PF00400	411	447
ENSG00000109670	PF00400	374	407
ENSG00000109670	PF00400	532	567
ENSG00000109670	PF00400	611	650
ENSG00000109670	PF00400	571	607
ENSG00000109670	PF00400	451	487
ENSG00000109670	PF00400	491	527
ENSG00000109670	PF12937	282	325
ENSG00000283761	PF04142	4	268
ENSG00000283761	PF07690	265	609
ENSG00000156875	PF07690	42	386
ENSG00000239713	PF18782	10	193
ENSG00000239713	PF18782	196	379
ENSG00000160410	PF02214	21	106
ENSG00000020129	PF05536	31	637
ENSG00000259066	PF15190	2	69
ENSG00000259066	PF02207	73	131
ENSG00000087495	PF02755	441	462
ENSG00000145936	PF03185	8	189
ENSG00000170270	PF15387	3	98
ENSG00000239857	PF04190	56	305
ENSG00000124789	PF08604	496	652
ENSG00000124789	PF08604	113	475
ENSG00000124789	PF00641	825	853
ENSG00000124789	PF00641	882	911
ENSG00000124789	PF00641	688	717
ENSG00000124789	PF00641	755	782
ENSG00000124789	PF10599	1417	1506
ENSG00000186603			
ENSG00000117620	PF04142	46	355
ENSG00000223614	PF00096	297	319
ENSG00000223614	PF00096	241	263
ENSG00000223614	PF00096	269	291
ENSG00000223614	PF00096	381	403
ENSG00000223614	PF00096	325	347
ENSG00000223614	PF00096	213	233
ENSG00000223614	PF01352	16	56
ENSG00000182132	PF13833	117	139
ENSG00000182132	PF13499	150	224
ENSG00000180776	PF01529	124	245
ENSG00000116514	PF01485	283	326
ENSG00000116514	PF01485	187	251
ENSG00000176994	PF11704	92	222
ENSG00000166035	PF01477	354	485
ENSG00000166035	PF00151	21	349
ENSG00000198019	PF13895	107	170
ENSG00000198019	PF13927	23	86
ENSG00000171714	PF16178	72	289
ENSG00000171714	PF04547	292	868
ENSG00000136297	PF03006	37	251
ENSG00000198483	PF12796	29	114
ENSG00000198483	PF12796	119	183
ENSG00000198483	PF00023	187	216
ENSG00000090621	PF00658	573	639
ENSG00000090621	PF00076	13	83
ENSG00000090621	PF00076	193	260
ENSG00000090621	PF00076	296	363
ENSG00000090621	PF00076	101	168
ENSG00000184999	PF00083	143	523
ENSG00000095110	PF06312	126	265
ENSG00000164828	PF18580	584	642
ENSG00000164828	PF07738	686	819
ENSG00000164828	PF09387	62	328
ENSG00000158286	PF00643	96	144
ENSG00000158286	PF00097	25	63
ENSG00000153201	PF00160	3077	3222
ENSG00000153201	PF00638	2024	2144
ENSG00000153201	PF00638	1183	1303
ENSG00000153201	PF00638	2922	3042
ENSG00000153201	PF00638	2321	2441
ENSG00000153201	PF00641	1351	1381
ENSG00000153201	PF00641	1543	1571
ENSG00000153201	PF00641	1724	1753
ENSG00000153201	PF00641	1606	1635
ENSG00000153201	PF00641	1479	1508
ENSG00000153201	PF00641	1665	1694
ENSG00000153201	PF00641	1415	1443
ENSG00000153201	PF00641	1781	1809
ENSG00000153201	PF12185	2709	2768
ENSG00000153201	PF12185	2631	2691
ENSG00000107104	PF12075	30	68
ENSG00000107104	PF12796	1147	1229
ENSG00000107104	PF12796	1238	1323
ENSG00000122008	PF11799	411	526
ENSG00000122008	PF00817	106	324
ENSG00000122008	PF11798	340	370
ENSG00000254656	PF17919	845	941
ENSG00000254656	PF16297	199	280
ENSG00000197123	PF00096	380	402
ENSG00000197123	PF00096	352	374
ENSG00000197123	PF00096	240	262
ENSG00000197123	PF00096	324	346
ENSG00000197123	PF00096	268	290
ENSG00000197123	PF00096	212	234
ENSG00000197123	PF00096	296	318
ENSG00000197123	PF01352	16	56
ENSG00000103707	PF02911	243	349
ENSG00000103707	PF00551	118	220
ENSG00000135045	PF15017	149	174
ENSG00000197658	PF00083	137	520
ENSG00000116237	PF04140	164	257
ENSG00000187546	PF04116	120	249
ENSG00000110799	PF00092	1691	1859
ENSG00000110799	PF00092	1498	1645
ENSG00000110799	PF00092	1277	1449
ENSG00000110799	PF08742	1060	1126
ENSG00000110799	PF08742	224	291
ENSG00000110799	PF08742	2138	2199
ENSG00000110799	PF08742	584	648
ENSG00000110799	PF00094	867	1011
ENSG00000110799	PF00094	1950	2102
ENSG00000110799	PF00094	35	179
ENSG00000110799	PF00094	388	540
ENSG00000110799	PF00093	2431	2494
ENSG00000110799	PF00093	2582	2644
ENSG00000110799	PF00093	2257	2325
ENSG00000110799	PF16164	1198	1276
ENSG00000110799	PF01826	652	707
ENSG00000110799	PF01826	1145	1196
ENSG00000110799	PF01826	786	827
ENSG00000110799	PF01826	295	348
ENSG00000196600	PF07690	150	483
ENSG00000124171	PF00564	16	95
ENSG00000124171	PF00595	158	236
ENSG00000143612	PF07406	6	187
ENSG00000156017	PF07942	146	408
ENSG00000283267			
ENSG00000234444	PF01352	4	44
ENSG00000234444	PF13912	369	391
ENSG00000234444	PF00096	313	335
ENSG00000234444	PF00096	201	223
ENSG00000234444	PF00096	229	251
ENSG00000234444	PF00096	341	363
ENSG00000234444	PF00096	257	279
ENSG00000103569	PF00230	20	262
ENSG00000186198	PF15048	3	122
ENSG00000129194	PF00505	49	117
ENSG00000125772	PF03009	323	611
ENSG00000125772	PF00686	5	70
ENSG00000197919	PF00143	26	185
ENSG00000183354			
ENSG00000124491	PF00927	519	623
ENSG00000124491	PF00927	631	727
ENSG00000124491	PF00868	46	164
ENSG00000124491	PF01841	311	397
ENSG00000103710	PF00071	23	183
ENSG00000184995	PF00143	29	186
ENSG00000116254	PF00385	593	630
ENSG00000116254	PF00271	1026	1138
ENSG00000116254	PF00628	418	462
ENSG00000116254	PF00628	345	389
ENSG00000116254	PF08073	150	200
ENSG00000116254	PF06465	1301	1358
ENSG00000116254	PF00176	716	998
ENSG00000116254	PF06461	1390	1528
ENSG00000116254	PF08074	1733	1903
ENSG00000143127	PF01839	486	525
ENSG00000143127	PF01839	549	584
ENSG00000143127	PF08441	642	1018
ENSG00000143127	PF00092	167	348
ENSG00000161960	PF00270	57	221
ENSG00000161960	PF00271	259	367
ENSG00000159335			
ENSG00000198646	PF13820	47	189
ENSG00000128918	PF00171	46	509
ENSG00000120215	PF14991	2	118
ENSG00000283199			
ENSG00000170558	PF01049	751	903
ENSG00000170558	PF08758	32	120
ENSG00000170558	PF00028	274	373
ENSG00000170558	PF00028	610	701
ENSG00000170558	PF00028	504	595
ENSG00000170558	PF00028	166	257
ENSG00000170558	PF00028	389	488
ENSG00000197136	PF05041	1572	1795
ENSG00000081870			
ENSG00000100298	PF18778	3	180
ENSG00000106511	PF00046	188	244
ENSG00000112701	PF02902	680	811
ENSG00000112701	PF02902	973	1052
ENSG00000089693	PF10248	26	199
ENSG00000106268	PF00293	32	148
ENSG00000169575	PF07686	25	127
ENSG00000137634	PF06312	125	259
ENSG00000004455	PF05191	142	177
ENSG00000004455	PF00406	20	205
ENSG00000169604	PF05586	396	488
ENSG00000169604	PF05587	218	319
ENSG00000169604	PF00092	44	210
ENSG00000177191	PF01762	163	349
ENSG00000114993	PF08174	117	270
ENSG00000114993	PF00169	319	411
ENSG00000127585	PF13516	320	341
ENSG00000127585	PF13516	345	361
ENSG00000127585	PF13516	397	418
ENSG00000159784	PF15010	61	353
ENSG00000110436	PF00375	83	532
ENSG00000105329	PF00688	31	259
ENSG00000105329	PF00019	292	389
ENSG00000104872	PF18201	216	285
ENSG00000104872	PF08190	30	185
ENSG00000213983	PF02883	670	780
ENSG00000213983	PF01602	24	574
ENSG00000091106	PF05729	164	314
ENSG00000091106	PF00619	2	86
ENSG00000091106	PF17889	465	579
ENSG00000196912	PF12796	123	214
ENSG00000196912	PF12796	24	116
ENSG00000196912	PF14915	949	1240
ENSG00000105341			
ENSG00000127580	PF00400	328	366
ENSG00000171984	PF15021	1	203
ENSG00000078804	PF14839	64	216
ENSG00000157933	PF08782	217	311
ENSG00000157933	PF02437	88	190
ENSG00000138068	PF00685	56	289
ENSG00000107099	PF14429	556	738
ENSG00000107099	PF11878	57	165
ENSG00000107099	PF06920	1536	2058
ENSG00000258529	PF10354	7	175
ENSG00000258529	PF03901	294	715
ENSG00000115816	PF03914	523	731
ENSG00000101464	PF06728	11	394
ENSG00000255561	PF10354	7	175
ENSG00000255561	PF03147	530	623
ENSG00000125835	PF01423	10	81
ENSG00000188610	PF14976	6	149
ENSG00000131323	PF02176	136	192
ENSG00000143569	PF12478	496	526
ENSG00000116251	PF01776	16	124
ENSG00000160551	PF00069	28	280
ENSG00000086848	PF03901	61	489
ENSG00000116151	PF02493	155	177
ENSG00000116151	PF02493	109	130
ENSG00000116151	PF02493	178	194
ENSG00000116151	PF02493	24	34
ENSG00000116151	PF02493	62	81
ENSG00000116151	PF02493	86	107
ENSG00000116151	PF02493	132	153
ENSG00000116151	PF02493	39	60
ENSG00000204361	PF06312	137	273
ENSG00000124507	PF00611	25	99
ENSG00000124507	PF14604	392	442
ENSG00000218739			
ENSG00000078124	PF05875	9	256
ENSG00000171943	PF00611	31	114
ENSG00000204978	PF15039	1	111
ENSG00000234438	PF00651	9	103
ENSG00000234438	PF01344	247	292
ENSG00000234438	PF01344	201	244
ENSG00000153303	PF00373	195	306
ENSG00000153303	PF09380	318	401
ENSG00000153303	PF09379	100	161
ENSG00000123810	PF07162	4	161
ENSG00000072958	PF00928	157	433
ENSG00000213676	PF00170	324	385
ENSG00000113161	PF12349	87	221
ENSG00000113161	PF00368	492	871
ENSG00000248098	PF00676	84	310
ENSG00000248098	PF00676	335	408
ENSG00000071626	PF00076	115	183
ENSG00000071626	PF00076	12	69
ENSG00000088876	PF00096	310	332
ENSG00000088876	PF00096	534	556
ENSG00000088876	PF00096	394	416
ENSG00000088876	PF00096	590	612
ENSG00000088876	PF00096	478	500
ENSG00000088876	PF00096	562	584
ENSG00000088876	PF00096	506	528
ENSG00000088876	PF00096	450	472
ENSG00000088876	PF00096	422	444
ENSG00000088876	PF00096	338	360
ENSG00000088876	PF00096	618	640
ENSG00000088876	PF01352	61	102
ENSG00000090932	PF00008	278	308
ENSG00000090932	PF00008	316	349
ENSG00000090932	PF00008	395	424
ENSG00000090932	PF00008	357	387
ENSG00000090932	PF12661	438	459
ENSG00000158497			
ENSG00000145362	PF00023	310	338
ENSG00000145362	PF00023	108	134
ENSG00000145362	PF12796	541	604
ENSG00000145362	PF12796	368	440
ENSG00000145362	PF12796	606	669
ENSG00000145362	PF12796	16	105
ENSG00000145362	PF12796	447	533
ENSG00000145362	PF12796	244	303
ENSG00000145362	PF00531	3516	3596
ENSG00000145362	PF13637	172	232
ENSG00000145362	PF13637	708	760
ENSG00000145362	PF00791	949	1046
ENSG00000145362	PF00791	1108	1184
ENSG00000145362	PF17809	1270	1399
