Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000148584	ENSG00000151962	A1CF	RBM46	0.00735862095162295	1.14187926969442e-15	1	Vertebrata	protein_coding
ENSG00000146904	ENSG00000116106	EPHA1	EPHA4	0.000232503876650121	2.56389240181087e-09	4	Vertebrata	protein_coding
ENSG00000132005	ENSG00000080298	RFX1	RFX3	0.00333437808788207	3.48162715879962e-09	1	Vertebrata	protein_coding
ENSG00000136280	ENSG00000101331	CCM2	CCM2L	1.0066979779372e-05	4.09205184218342e-07	2	Vertebrata	protein_coding
ENSG00000276418	ENSG00000111907	RP11-26J3.4	TPD52L1	0.000150877245294435	9.49834133578212e-17	4	Vertebrata	protein_coding
ENSG00000144407	ENSG00000010310	PTH2R	GIPR	0.00184262660947941	0.0004891393068896	1	Vertebrata	protein_coding
ENSG00000111846	ENSG00000124091	GCNT2	GCNT7	0.000517268551050966	1.73936230047321e-18	2	Vertebrata	protein_coding
ENSG00000174990	ENSG00000104267	CA5A	CA2	4.66314159550973e-09	1.194320772734e-25	1	Vertebrata	protein_coding
ENSG00000105223	ENSG00000180287	PLD3	PLD5	4.29566117113413e-06	8.09907111415502e-16	3	Vertebrata	protein_coding
ENSG00000164776	ENSG00000156873	PHKG1	PHKG2	0.000122503483036573	3.23894241950355e-06	4	Vertebrata	protein_coding
ENSG00000102547	ENSG00000135932	CAB39L	CAB39	8.85069791850213e-13	1.30124329311726e-17	5	Vertebrata	protein_coding
ENSG00000088882	ENSG00000120054	CPXM1	CPN1	6.40967853975889e-06	1.62415272170499e-15	2	Vertebrata	protein_coding
ENSG00000142632	ENSG00000114790	ARHGEF19	ARHGEF26	0.000202505980372789	3.25752435841019e-16	3	Vertebrata	protein_coding
ENSG00000063660	ENSG00000183098	GPC1	GPC6	1.00360622279821e-06	3.40884969192249e-24	3	Vertebrata	protein_coding
ENSG00000197888	ENSG00000241119	UGT2B17	UGT1A9	6.13223461794315e-08	0.000136840175956652	3	Vertebrata	protein_coding
ENSG00000244122	ENSG00000174607	UGT1A7	UGT8	1.28260826020774e-06	1.94840056370625e-09	1	Vertebrata	protein_coding
ENSG00000072803	ENSG00000166167	FBXW11	BTRC	7.16856822356766e-06	5.39571563481168e-21	4	Vertebrata	protein_coding
ENSG00000101489	ENSG00000161082	CELF4	CELF5	0.00202019690235128	1.18561841402224e-06	4	Vertebrata	protein_coding
ENSG00000146674	ENSG00000115461	IGFBP3	IGFBP5	0.000666342863009482	3.72159089603638e-17	2	Vertebrata	protein_coding
ENSG00000165694	ENSG00000152767	FRMD7	FARP1	0.000293600288275594	8.2732667317944e-38	4	Vertebrata	protein_coding
ENSG00000138131	ENSG00000129038	LOXL4	LOXL1	1.87730229071358e-05	0.00971486048958402	2	Vertebrata	protein_coding
ENSG00000102225	ENSG00000059758	CDK16	CDK17	0.000219402534558268	2.74270074229102e-12	1	Vertebrata	protein_coding
ENSG00000166747	ENSG00000213983	AP1G1	AP1G2	9.58805850648822e-08	6.61506251830463e-07	4	Vertebrata	protein_coding
ENSG00000114113	ENSG00000205186	RBP2	FABP9	0.00668388514637433	0.00154922511857356	2	Vertebrata	protein_coding
ENSG00000125744	ENSG00000133318	RTN2	RTN3	0.00118423472912975	8.57778032997717e-08	1	Vertebrata	protein_coding
ENSG00000154917	ENSG00000222014	RAB6B	RAB6C	0.00794380754565446	0.000125035536877656	5	Vertebrata	protein_coding
ENSG00000109738	ENSG00000101958	GLRB	GLRA2	8.35554101655523e-09	3.41740717103437e-15	3	Vertebrata	protein_coding
ENSG00000182580	ENSG00000142627	EPHB3	EPHA2	3.85374900439264e-14	3.36665542243527e-23	4	Vertebrata	protein_coding
ENSG00000176105	ENSG00000101336	YES1	HCK	0.000726938551649309	4.50423937826396e-23	2	Vertebrata	protein_coding
ENSG00000125744	ENSG00000139970	RTN2	RTN1	2.54119260723346e-09	3.61981927353747e-21	1	Vertebrata	protein_coding
ENSG00000139722	ENSG00000176428	VPS37B	VPS37D	0.0026441238779647	1.27772360513719e-13	3	Vertebrata	protein_coding
ENSG00000054523	ENSG00000130294	KIF1B	KIF1A	1.92440621521088e-05	4.27097777708072e-20	5	Vertebrata	protein_coding
ENSG00000001461	ENSG00000170113	NIPAL3	NIPA1	0.00636994820457374	1.08880190285303e-06	2	Vertebrata	protein_coding
ENSG00000135220	ENSG00000240224	UGT2A3	UGT1A5	1.38209720591331e-08	5.31874416707277e-05	2	Vertebrata	protein_coding
ENSG00000133121	ENSG00000164741	STARD13	DLC1	7.65907922047097e-11	3.2544663219406e-19	4	Vertebrata	protein_coding
ENSG00000159184	ENSG00000128714	HOXB13	HOXD13	7.01885267282793e-18	1.08613009549124e-35	2	Vertebrata	protein_coding
ENSG00000065054	ENSG00000172367	SLC9A3R2	PDZD3	0.00681650742715722	0.00150632052488375	2	Vertebrata	protein_coding
ENSG00000143595	ENSG00000277737	AQP10	FP325317.1	0.00219178422448454	2.6383108568932e-09	2	Vertebrata	protein_coding
ENSG00000146910	ENSG00000144785	CNPY1	RP11-977G19.10	4.40036889874435e-06	1.02148006563542e-09	5	Vertebrata	protein_coding
ENSG00000275023	ENSG00000078403	MLLT6	MLLT10	2.97923928540286e-09	5.78465147630452e-33	4	Vertebrata	protein_coding
ENSG00000100092	ENSG00000006740	SH3BP1	ARHGAP44	6.60343928360341e-11	1.04003447558946e-27	3	Vertebrata	protein_coding
ENSG00000088756	ENSG00000124143	ARHGAP28	ARHGAP40	0.00164868295204291	1.3530895516932e-27	3	Vertebrata	protein_coding
ENSG00000135824	ENSG00000138835	RGS8	RGS3	2.41733212927647e-06	5.65797846602551e-28	3	Vertebrata	protein_coding
ENSG00000129038	ENSG00000113083	LOXL1	LOX	5.16580990114742e-05	5.10010827488297e-14	3	Vertebrata	protein_coding
ENSG00000100191	ENSG00000256870	SLC5A4	SLC5A8	0.000441790167157059	0.00430421415937405	2	Vertebrata	protein_coding
ENSG00000105649	ENSG00000169213	RAB3A	RAB3B	1.18095485251272e-07	8.98699706659322e-15	3	Vertebrata	protein_coding
ENSG00000110719	ENSG00000033627	TCIRG1	ATP6V0A1	1.7796241543083e-05	0.000604635157356637	3	Vertebrata	protein_coding
ENSG00000102786	ENSG00000273696	INTS6	CT45A7	4.77202998970857e-10	1.22189994043949e-32	4	Vertebrata	protein_coding
ENSG00000074706	ENSG00000149970	IPCEF1	CNKSR2	0.00183363503368486	2.01698760627684e-11	2	Vertebrata	protein_coding
ENSG00000172197	ENSG00000143797	MBOAT1	MBOAT2	3.40958086129645e-08	7.61852207743892e-15	4	Vertebrata	protein_coding
ENSG00000179776	ENSG00000149654	CDH5	CDH22	9.93588150482964e-08	9.1279098519659e-25	1	Vertebrata	protein_coding
ENSG00000174640	ENSG00000139155	SLCO2A1	SLCO1C1	5.50980650226762e-08	1.18910020478694e-08	4	Vertebrata	protein_coding
ENSG00000143318	ENSG00000118729	CASQ1	CASQ2	0.00157254907019442	5.13346382344078e-06	2	Vertebrata	protein_coding
ENSG00000085185	ENSG00000183337	BCORL1	BCOR	0.00365865192670962	4.21383550808252e-26	2	Vertebrata	protein_coding
ENSG00000147614	ENSG00000159720	ATP6V0D2	ATP6V0D1	4.953278304276e-07	1.95881065999001e-24	5	Vertebrata	protein_coding
ENSG00000117394	ENSG00000181856	SLC2A1	SLC2A4	0.00190027008250598	1.38972687549933e-07	2	Vertebrata	protein_coding
ENSG00000135406	ENSG00000175084	PRPH	DES	0.000248214126990124	2.05069074751177e-16	2	Vertebrata	protein_coding
ENSG00000073417	ENSG00000113231	PDE8A	PDE8B	1.67449619182805e-10	9.23395316771934e-22	3	Vertebrata	protein_coding
ENSG00000106404	ENSG00000185758	CLDN15	CLDN24	0.000460654769643665	0.00178777958014108	2	Vertebrata	protein_coding
ENSG00000142945	ENSG00000068796	KIF2C	KIF2A	0.000795466867119844	1.14766015100584e-14	1	Vertebrata	protein_coding
ENSG00000142627	ENSG00000135333	EPHA2	EPHA7	5.76821898556922e-08	7.44196120532799e-09	3	Vertebrata	protein_coding
ENSG00000061337	ENSG00000145911	LZTS1	N4BP3	4.47928718025334e-07	1.07279453569819e-16	4	Vertebrata	protein_coding
ENSG00000108846	ENSG00000091262	ABCC3	ABCC6	1.00942412139831e-09	3.82384076710469e-22	4	Vertebrata	protein_coding
ENSG00000153187	ENSG00000105323	HNRNPU	HNRNPUL1	8.06223568500193e-05	1.68791162977026e-09	3	Vertebrata	protein_coding
ENSG00000114790	ENSG00000050327	ARHGEF26	ARHGEF5	0.000490062304299195	6.31486025127715e-06	3	Vertebrata	protein_coding
ENSG00000105514	ENSG00000152932	RAB3D	RAB3C	0.00476382860048021	0.00178244498938511	3	Vertebrata	protein_coding
ENSG00000144218	ENSG00000072364	AFF3	AFF4	2.50260184149135e-08	1.13361410166943e-12	3	Vertebrata	protein_coding
ENSG00000187140	ENSG00000186564	FOXD3	FOXD2	4.66723881420296e-05	4.29967102599163e-05	2	Vertebrata	protein_coding
ENSG00000186001	ENSG00000136141	LRCH3	LRCH1	8.43135089075054e-05	8.60743045266881e-20	4	Vertebrata	protein_coding
ENSG00000188176	ENSG00000183963	SMTNL2	SMTN	3.30628772058808e-05	2.13612563764907e-10	4	Vertebrata	protein_coding
ENSG00000128917	ENSG00000198719	DLL4	DLL1	1.54213087905516e-08	2.27342463718185e-17	4	Vertebrata	protein_coding
ENSG00000107731	ENSG00000113763	UNC5B	UNC5A	1.18273287656647e-08	1.56743312088536e-20	4	Vertebrata	protein_coding
ENSG00000135046	ENSG00000122359	ANXA1	ANXA11	0.00929098809467255	2.26499983170948e-06	1	Vertebrata	protein_coding
ENSG00000143079	ENSG00000077063	CTTNBP2NL	CTTNBP2	6.60733495993954e-09	1.2062393457981e-28	3	Vertebrata	protein_coding
ENSG00000176444	ENSG00000179335	CLK2	CLK3	0.0023176644051519	9.19104373206897e-08	3	Vertebrata	protein_coding
ENSG00000011677	ENSG00000109158	GABRA3	GABRA4	1.26359048278912e-16	1.54794868800368e-15	5	Vertebrata	protein_coding
ENSG00000141161	ENSG00000140553	UNC45B	UNC45A	0.000554395009404754	3.05334157147091e-14	2	Vertebrata	protein_coding
ENSG00000131095	ENSG00000167767	GFAP	KRT80	2.62358383569818e-05	3.89481040221951e-19	2	Vertebrata	protein_coding
ENSG00000122375	ENSG00000054277	OPN4	OPN3	0.00358974211866264	4.77978662458943e-05	1	Vertebrata	protein_coding
ENSG00000172260	ENSG00000183715	NEGR1	OPCML	0.000413324166384708	0.00375617815198988	4	Vertebrata	protein_coding
ENSG00000107984	ENSG00000104371	DKK1	DKK4	0.00906705685754528	1.30405571016255e-16	1	Vertebrata	protein_coding
ENSG00000006116	ENSG00000075461	CACNG3	CACNG4	3.32509930768037e-11	7.49111351790056e-31	1	Vertebrata	protein_coding
ENSG00000139626	ENSG00000160255	ITGB7	ITGB2	1.53554859691752e-06	3.3033215306207e-11	4	Vertebrata	protein_coding
ENSG00000111652	ENSG00000144524	COPS7A	COPS7B	0.000695324316534972	1.58003334491549e-08	2	Vertebrata	protein_coding
ENSG00000153187	ENSG00000214753	HNRNPU	HNRNPUL2	0.00250313918830951	9.59814886725943e-08	3	Vertebrata	protein_coding
ENSG00000168615	ENSG00000151651	ADAM9	ADAM8	4.91510826661201e-08	6.44607735328286e-29	4	Vertebrata	protein_coding
ENSG00000129315	ENSG00000082258	CCNT1	CCNT2	6.29521996261891e-12	2.002247278887e-17	5	Vertebrata	protein_coding
ENSG00000163581	ENSG00000117394	SLC2A2	SLC2A1	1.86793481681332e-07	1.83937681497981e-21	2	Vertebrata	protein_coding
ENSG00000128052	ENSG00000037280	KDR	FLT4	2.07096769992916e-18	7.56082235840083e-31	4	Vertebrata	protein_coding
ENSG00000154001	ENSG00000068971	PPP2R5E	PPP2R5B	2.44364586906562e-06	3.06137593452127e-07	4	Vertebrata	protein_coding
ENSG00000079482	ENSG00000165895	OPHN1	ARHGAP42	4.62544801434475e-09	7.66664005889572e-29	4	Vertebrata	protein_coding
ENSG00000144410	ENSG00000128510	CPO	CPA4	5.76663275520279e-06	0.000214061472323485	2	Vertebrata	protein_coding
ENSG00000168026	ENSG00000123607	TTC21A	TTC21B	0.000793417157818292	1.81928379507595e-25	2	Vertebrata	protein_coding
ENSG00000149305	ENSG00000186919	HTR3B	ZACN	1.79540865933569e-05	0.0013451299841722	2	Vertebrata	protein_coding
ENSG00000180772	ENSG00000144891	AGTR2	AGTR1	0.000482264216571885	1.80748931251759e-16	2	Vertebrata	protein_coding
ENSG00000117758	ENSG00000079950	STX12	STX7	2.52554909156988e-08	6.3937919005376e-35	4	Vertebrata	protein_coding
ENSG00000136240	ENSG00000100196	KDELR2	KDELR3	0.000478365366478876	3.44492153992291e-20	3	Vertebrata	protein_coding
ENSG00000188747	ENSG00000116701	NOXA1	NCF2	4.41272726354573e-07	2.55675533927072e-32	3	Vertebrata	protein_coding
ENSG00000093167	ENSG00000124831	LRRFIP2	LRRFIP1	2.74676435789831e-05	1.9379501027315e-20	4	Vertebrata	protein_coding
ENSG00000139194	ENSG00000197416	RBP5	FABP12	0.00926114218388832	4.25542348902144e-05	2	Vertebrata	protein_coding
ENSG00000181789	ENSG00000158623	COPG1	COPG2	0.000236339104695467	3.16950726418352e-18	3	Vertebrata	protein_coding
ENSG00000170633	ENSG00000092871	RNF34	RFFL	1.048292431116e-06	4.81071683184881e-34	2	Vertebrata	protein_coding
ENSG00000142675	ENSG00000149970	CNKSR1	CNKSR2	1.10958230587449e-05	7.69417716973089e-10	3	Vertebrata	protein_coding
ENSG00000156052	ENSG00000088256	GNAQ	GNA11	5.42160822362352e-10	1.72191079464285e-27	4	Vertebrata	protein_coding
ENSG00000094916	ENSG00000108468	CBX5	CBX1	6.60141174426187e-06	3.13039401562761e-28	4	Vertebrata	protein_coding
ENSG00000197555	ENSG00000213445	SIPA1L1	SIPA1	1.35403537317321e-06	5.13415217156719e-16	2	Vertebrata	protein_coding
ENSG00000181804	ENSG00000198689	SLC9A9	SLC9A6	8.49907397205712e-06	4.41817729999161e-17	4	Vertebrata	protein_coding
ENSG00000133742	ENSG00000168748	CA1	CA7	1.35289210807457e-07	3.84203216555574e-18	2	Vertebrata	protein_coding
ENSG00000271271	ENSG00000174607	UGT2A2	UGT8	1.26238928061338e-05	0.00259678621090336	1	Vertebrata	protein_coding
ENSG00000130720	ENSG00000166482	FIBCD1	MFAP4	0.00153023632870062	1.14555511402446e-11	2	Vertebrata	protein_coding
ENSG00000266094	ENSG00000153179	RASSF5	RASSF3	1.14420213203451e-06	4.05283769223107e-32	3	Vertebrata	protein_coding
ENSG00000125398	ENSG00000100146	SOX9	SOX10	1.79886365414192e-05	5.27010871159742e-26	1	Vertebrata	protein_coding
ENSG00000137809	ENSG00000213949	ITGA11	ITGA1	0.000451677016043155	1.73542844850393e-24	2	Vertebrata	protein_coding
ENSG00000099330	ENSG00000118985	OCEL1	ELL2	0.00258013784956034	2.73317413737731e-13	3	Vertebrata	protein_coding
ENSG00000041353	ENSG00000069974	RAB27B	RAB27A	9.05829175833527e-05	1.72094927611521e-14	4	Vertebrata	protein_coding
ENSG00000099999	ENSG00000108375	RNF215	RNF43	0.00235385397619163	2.957935104798e-20	1	Vertebrata	protein_coding
ENSG00000050767	ENSG00000188517	COL23A1	COL25A1	1.94914196167596e-05	2.00177260972268e-27	4	Vertebrata	protein_coding
ENSG00000274209	ENSG00000169604	ANTXRL	ANTXR1	0.00282096638967717	7.7991844201432e-26	1	Vertebrata	protein_coding
ENSG00000172575	ENSG00000152689	RASGRP1	RASGRP3	4.13820616094092e-08	4.94190588228932e-29	3	Vertebrata	protein_coding
ENSG00000165702	ENSG00000162676	GFI1B	GFI1	1.0864301434846e-11	8.58603848409453e-30	5	Vertebrata	protein_coding
ENSG00000022355	ENSG00000163285	GABRA1	GABRG1	8.09881044714643e-12	6.13587550468724e-33	4	Vertebrata	protein_coding
ENSG00000110422	ENSG00000160396	HIPK3	HIPK4	0.000357750712988459	6.74961168567952e-08	2	Older	protein_coding
ENSG00000129351	ENSG00000165209	ILF3	STRBP	0.000354201397987294	1.93713841034462e-17	3	Vertebrata	protein_coding
ENSG00000144407	ENSG00000114812	PTH2R	VIPR1	0.00073972308752236	2.7757190152546e-20	1	Vertebrata	protein_coding
ENSG00000117013	ENSG00000185760	KCNQ4	KCNQ5	1.42869072010403e-06	1.21893814119855e-19	4	Vertebrata	protein_coding
ENSG00000184640	ENSG00000100167	SEPT9	SEPT3	2.98726429512315e-07	2.11115552623863e-15	3	Vertebrata	protein_coding
ENSG00000071073	ENSG00000205301	MGAT4A	MGAT4D	0.00130964449841784	1.65999294551058e-17	2	Vertebrata	protein_coding
ENSG00000110906	ENSG00000109079	KCTD10	TNFAIP1	3.22368368225398e-06	4.80699326350632e-34	1	Vertebrata	protein_coding
ENSG00000187486	ENSG00000260458	KCNJ11	KCNJ18	0.00241458782330733	0.0012866674734136	2	Vertebrata	protein_coding
ENSG00000044524	ENSG00000106123	EPHA3	EPHB6	2.58409701495275e-07	6.89985449843056e-10	4	Vertebrata	protein_coding
ENSG00000107077	ENSG00000127663	KDM4C	KDM4B	0.00215160027407663	1.48978039205928e-22	2	Vertebrata	protein_coding
ENSG00000136158	ENSG00000164056	SPRY2	SPRY1	4.65308630715934e-09	1.71835138651604e-11	2	Vertebrata	protein_coding
ENSG00000134070	ENSG00000184216	IRAK2	IRAK1	0.00582744291479849	9.7662934282919e-08	5	Vertebrata	protein_coding
ENSG00000153822	ENSG00000187486	KCNJ16	KCNJ11	0.00107827360506271	0.00104020624757201	2	Vertebrata	protein_coding
ENSG00000035664	ENSG00000167657	DAPK2	DAPK3	2.89828083273995e-08	6.35113490163489e-24	3	Vertebrata	protein_coding
ENSG00000170523	ENSG00000104722	KRT83	NEFM	0.00151788941043537	0.00021771787045616	2	Vertebrata	protein_coding
ENSG00000115290	ENSG00000077420	GRB14	APBB1IP	3.68900371960608e-09	1.05477192145186e-32	2	Vertebrata	protein_coding
ENSG00000123933	ENSG00000119950	MXD4	MXI1	1.45211570519687e-17	6.18017978708207e-26	4	Vertebrata	protein_coding
ENSG00000006638	ENSG00000160951	TBXA2R	PTGER1	0.000373332243608918	7.59993508389808e-11	2	Vertebrata	protein_coding
ENSG00000122557	ENSG00000051108	HERPUD2	HERPUD1	4.0859367628802e-10	1.26437551564425e-15	4	Vertebrata	protein_coding
ENSG00000181291	ENSG00000181234	TMEM132E	TMEM132C	2.00752403768336e-10	4.16961604041976e-28	2	Vertebrata	protein_coding
ENSG00000100678	ENSG00000183023	SLC8A3	SLC8A1	8.05650395488048e-22	1.29324579847882e-27	5	Vertebrata	protein_coding
ENSG00000205436	ENSG00000130201	EXOC3L4	EXOC3L2	0.000195731962400888	1.49970881501883e-16	4	Vertebrata	protein_coding
ENSG00000105426	ENSG00000153707	PTPRS	PTPRD	9.79557576575312e-08	7.2525640707368e-18	5	Vertebrata	protein_coding
ENSG00000102290	ENSG00000184226	PCDH11X	PCDH9	3.24007504454922e-08	2.19422730508395e-32	3	Vertebrata	protein_coding
ENSG00000079335	ENSG00000081377	CDC14A	CDC14B	0.00112717310716534	2.46545287432426e-08	2	Vertebrata	protein_coding
ENSG00000138653	ENSG00000166507	NDST4	NDST2	0.00011257675715132	3.97827665290322e-22	3	Vertebrata	protein_coding
ENSG00000136156	ENSG00000135916	ITM2B	ITM2C	5.12880981371083e-05	4.26841875436374e-18	2	Vertebrata	protein_coding
ENSG00000163098	ENSG00000249437	BIRC8	NAIP	0.00503913803535725	1.43582896518384e-09	3	Vertebrata	protein_coding
ENSG00000158220	ENSG00000117868	ESYT3	ESYT2	3.53439246461946e-08	1.63557507687688e-30	4	Vertebrata	protein_coding
ENSG00000196353	ENSG00000178773	CPNE4	CPNE7	1.52531889103963e-10	3.27019396850291e-09	3	Vertebrata	protein_coding
ENSG00000197177	ENSG00000020181	ADGRA1	ADGRA2	7.94490737841414e-08	5.33470964376894e-29	2	Vertebrata	protein_coding
ENSG00000107859	ENSG00000069011	PITX3	PITX1	6.77954700511476e-06	2.66097872135192e-21	2	Bilateria	protein_coding
ENSG00000182040	ENSG00000175311	USH1G	ANKS4B	0.00778844470387142	7.23644873530913e-41	2	Vertebrata	protein_coding
ENSG00000099797	ENSG00000205678	TECR	TECRL	0.0004035610182402	1.47586583041475e-07	3	Vertebrata	protein_coding
ENSG00000104332	ENSG00000120057	SFRP1	SFRP5	0.000899640541865973	5.47661456066504e-35	2	Vertebrata	protein_coding
ENSG00000138439	ENSG00000121104	FAM117B	FAM117A	9.81313349986546e-07	2.13184705710244e-21	2	Vertebrata	protein_coding
ENSG00000161405	ENSG00000185811	IKZF3	IKZF1	0.00357472105146885	4.07217523769107e-13	1	Vertebrata	protein_coding
ENSG00000141429	ENSG00000144278	GALNT1	GALNT13	0.00147949847370307	1.93485909605527e-17	2	Vertebrata	protein_coding
ENSG00000072736	ENSG00000101096	NFATC3	NFATC2	1.6377456094126e-08	6.80613253704825e-25	2	Vertebrata	protein_coding
ENSG00000139508	ENSG00000076351	SLC46A3	SLC46A1	0.00027947855117845	6.29788240001778e-09	2	Vertebrata	protein_coding
ENSG00000165322	ENSG00000075884	ARHGAP12	ARHGAP15	0.00257688167559505	5.51993040069607e-30	2	Vertebrata	protein_coding
ENSG00000149295	ENSG00000151577	DRD2	DRD3	0.00849867852714369	4.9635193382311e-23	2	Vertebrata	protein_coding
ENSG00000128052	ENSG00000113721	KDR	PDGFRB	1.04160377953229e-10	5.20502567112949e-33	2	Vertebrata	protein_coding
ENSG00000273274	ENSG00000205189	ZBTB8B	ZBTB10	0.000737278363729772	1.5118825961353e-12	3	Vertebrata	protein_coding
ENSG00000115165	ENSG00000161835	CYTIP	GRASP	7.51784977641909e-06	7.52775392233454e-26	3	Vertebrata	protein_coding
ENSG00000109181	ENSG00000242366	UGT2B10	UGT1A8	5.96698490481871e-08	0.000141540364978838	3	Vertebrata	protein_coding
ENSG00000196576	ENSG00000136040	PLXNB2	PLXNC1	3.68470298392454e-05	2.14117099484347e-09	3	Vertebrata	protein_coding
ENSG00000120594	ENSG00000161381	PLXDC2	PLXDC1	0.000136304345797084	4.36999208278743e-29	3	Vertebrata	protein_coding
ENSG00000162407	ENSG00000141934	PLPP3	PLPP2	3.11644469890981e-06	5.96955300131223e-14	2	Vertebrata	protein_coding
ENSG00000125285	ENSG00000168875	SOX21	SOX14	1.02794837730328e-11	3.49353114647443e-18	4	Vertebrata	protein_coding
ENSG00000260314	ENSG00000248672	MRC1	LY75-CD302	0.00584804652483242	4.46996016002182e-23	1	Vertebrata	protein_coding
ENSG00000152977	ENSG00000139800	ZIC1	ZIC5	1.41873340177343e-22	3.65521159307696e-24	5	Vertebrata	protein_coding
ENSG00000115808	ENSG00000090372	STRN	STRN4	1.29500394033129e-15	1.99289620488423e-12	4	Vertebrata	protein_coding
ENSG00000105639	ENSG00000096968	JAK3	JAK2	2.20514280407738e-05	2.19413114541512e-20	2	Vertebrata	protein_coding
ENSG00000196576	ENSG00000004399	PLXNB2	PLXND1	2.0463258760935e-08	2.4163941151285e-32	3	Vertebrata	protein_coding
ENSG00000124568	ENSG00000119899	SLC17A1	SLC17A5	6.23808980475972e-05	2.77158466468797e-08	3	Vertebrata	protein_coding
ENSG00000237110	ENSG00000164270	TAAR9	HTR4	0.000159116486719094	7.51903507530968e-12	2	Vertebrata	protein_coding
ENSG00000135917	ENSG00000117479	SLC19A3	SLC19A2	8.6077697069541e-10	9.43828112712551e-15	4	Vertebrata	protein_coding
ENSG00000149212	ENSG00000130766	SESN3	SESN2	2.17554505610227e-05	0.000507836092468701	4	Vertebrata	protein_coding
ENSG00000250745	ENSG00000055483	USP17L20	USP36	2.3245884595477e-08	6.85329233925933e-22	1	Vertebrata	protein_coding
ENSG00000048828	ENSG00000184083	FAM120A	FAM120C	1.77511807888919e-08	2.57235077941049e-19	3	Vertebrata	protein_coding
ENSG00000169676	ENSG00000184845	DRD5	DRD1	2.80916950708868e-23	4.55357750185307e-43	2	Vertebrata	protein_coding
ENSG00000170153	ENSG00000113269	RNF150	RNF130	4.14360719532029e-06	1.11486716491911e-29	3	Vertebrata	protein_coding
ENSG00000174332	ENSG00000107249	GLIS1	GLIS3	1.71436765869655e-08	1.77474738492509e-18	3	Vertebrata	protein_coding
ENSG00000091513	ENSG00000163975	TF	MFI2	0.000143928101694303	3.5390102222512e-14	2	Vertebrata	protein_coding
ENSG00000131730	ENSG00000166165	CKMT2	CKB	0.000171795792396991	0.00724506198945826	2	Vertebrata	protein_coding
ENSG00000179388	ENSG00000122877	EGR3	EGR2	1.29619452126043e-10	1.89920018747058e-22	3	Vertebrata	protein_coding
ENSG00000145864	ENSG00000163288	GABRB2	GABRB1	9.34897830330995e-12	1.26512695496058e-31	4	Vertebrata	protein_coding
ENSG00000237441	ENSG00000205517	RGL2	RGL3	8.54510647184725e-05	6.1851577265738e-05	3	Vertebrata	protein_coding
ENSG00000170442	ENSG00000104722	KRT86	NEFM	0.00149855799316768	0.000199111600993529	2	Vertebrata	protein_coding
ENSG00000185728	ENSG00000198492	YTHDF3	YTHDF2	1.76493448599027e-05	4.02733221790347e-16	4	Vertebrata	protein_coding
ENSG00000122367	ENSG00000196923	LDB3	PDLIM7	0.000224481115043671	3.20893655188569e-24	3	Vertebrata	protein_coding
ENSG00000164949	ENSG00000088320	GEM	REM1	5.78030026100139e-12	9.24138826276158e-30	3	Vertebrata	protein_coding
ENSG00000131584	ENSG00000114331	ACAP3	ACAP2	3.94232187002034e-13	8.27229111829636e-22	5	Vertebrata	protein_coding
ENSG00000142961	ENSG00000120162	MOB3C	MOB3B	0.000120691105636189	2.92076847094893e-09	4	Vertebrata	protein_coding
ENSG00000279058	ENSG00000135439	AGAP14P	AGAP2	1.72379648464472e-07	6.48494465683203e-14	4	Vertebrata	protein_coding
ENSG00000066230	ENSG00000135740	SLC9A3	SLC9A5	1.85255811698509e-07	3.32309834450742e-26	3	Vertebrata	protein_coding
ENSG00000170775	ENSG00000170075	GPR37	GPR37L1	0.00405977389512848	3.24188293191032e-27	1	Vertebrata	protein_coding
ENSG00000104824	ENSG00000143889	HNRNPL	HNRNPLL	2.73275111127985e-12	4.85834956267872e-10	5	Vertebrata	protein_coding
ENSG00000137752	ENSG00000106144	CASP1	CASP2	0.00285439050598824	0.00976334724138696	2	Vertebrata	protein_coding
ENSG00000153976	ENSG00000162040	HS3ST3A1	HS3ST6	0.00118894631648491	4.67098435776274e-23	3	Vertebrata	protein_coding
ENSG00000135049	ENSG00000166748	AGTPBP1	AGBL1	0.00011444992343985	1.42106068240502e-22	2	Vertebrata	protein_coding
ENSG00000158423	ENSG00000128408	RIBC1	RIBC2	2.54345827931027e-05	2.5165001029932e-08	3	Vertebrata	protein_coding
ENSG00000130751	ENSG00000151322	NPAS1	NPAS3	2.34379413552987e-05	1.89390462836374e-18	3	Vertebrata	protein_coding
ENSG00000111012	ENSG00000135929	CYP27B1	CYP27A1	0.000216686324149314	7.04642983306312e-18	3	Vertebrata	protein_coding
ENSG00000248710	ENSG00000204977	RP11-432B6.3	TRIM13	1.81557785770011e-05	4.07064694789473e-16	4	Vertebrata	protein_coding
ENSG00000125510	ENSG00000082556	OPRL1	OPRK1	0.000821482157812927	1.57057098811732e-39	2	Vertebrata	protein_coding
ENSG00000171004	ENSG00000185352	HS6ST2	HS6ST3	2.08834974140769e-08	1.60961916579824e-21	5	Vertebrata	protein_coding
ENSG00000230797	ENSG00000100811	YY2	YY1	1.93388114749901e-06	1.22457561587665e-13	4	Younger	protein_coding
ENSG00000105053	ENSG00000100749	VRK3	VRK1	1.24990450313895e-07	0.00675844983690911	5	Vertebrata	protein_coding
